"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0044782","GO:0044782","cilium organization","32/371","410/20772",3.05483415477309e-12,1.09057579325399e-08,9.87515335716649e-09,"ENSG00000122417/ENSG00000135315/ENSG00000170264/ENSG00000068885/ENSG00000160188/ENSG00000162543/ENSG00000118965/ENSG00000171811/ENSG00000181378/ENSG00000105792/ENSG00000152582/ENSG00000196659/ENSG00000206530/ENSG00000112981/ENSG00000032742/ENSG00000204104/ENSG00000188316/ENSG00000110318/ENSG00000204852/ENSG00000158716/ENSG00000156050/ENSG00000127328/ENSG00000183833/ENSG00000197748/ENSG00000154099/ENSG00000111834/ENSG00000164953/ENSG00000125354/ENSG00000188596/ENSG00000163482/ENSG00000118997/ENSG00000129295",32
"GO:0060271","GO:0060271","cilium assembly","30/371","381/20772",1.20496017286144e-11,2.15085390855766e-08,1.94759615308288e-08,"ENSG00000122417/ENSG00000135315/ENSG00000170264/ENSG00000068885/ENSG00000160188/ENSG00000162543/ENSG00000118965/ENSG00000171811/ENSG00000181378/ENSG00000105792/ENSG00000152582/ENSG00000196659/ENSG00000206530/ENSG00000112981/ENSG00000032742/ENSG00000204104/ENSG00000110318/ENSG00000204852/ENSG00000158716/ENSG00000127328/ENSG00000183833/ENSG00000197748/ENSG00000154099/ENSG00000111834/ENSG00000164953/ENSG00000125354/ENSG00000188596/ENSG00000163482/ENSG00000118997/ENSG00000129295",30
"GO:0003341","GO:0003341","cilium movement","20/371","202/20772",6.75851687616751e-10,6.53997659455626e-07,5.92194253925468e-07,"ENSG00000171811/ENSG00000181378/ENSG00000105792/ENSG00000152582/ENSG00000206530/ENSG00000112981/ENSG00000151023/ENSG00000188316/ENSG00000170703/ENSG00000183833/ENSG00000197748/ENSG00000154099/ENSG00000179397/ENSG00000111834/ENSG00000188596/ENSG00000088727/ENSG00000163482/ENSG00000163491/ENSG00000118997/ENSG00000129295",20
"GO:0001578","GO:0001578","microtubule bundle formation","16/371","124/20772",7.32770486785015e-10,6.53997659455626e-07,5.92194253925468e-07,"ENSG00000160188/ENSG00000077274/ENSG00000171811/ENSG00000181378/ENSG00000105792/ENSG00000152582/ENSG00000206530/ENSG00000170703/ENSG00000183833/ENSG00000197748/ENSG00000154099/ENSG00000167566/ENSG00000111834/ENSG00000163482/ENSG00000118997/ENSG00000129295",16
"GO:0007018","GO:0007018","microtubule-based movement","29/371","437/20772",1.5088135892221e-09,1.07729290270458e-06,9.75487691052858e-07,"ENSG00000068885/ENSG00000118965/ENSG00000171811/ENSG00000181378/ENSG00000105792/ENSG00000152582/ENSG00000196659/ENSG00000206530/ENSG00000112981/ENSG00000032742/ENSG00000204104/ENSG00000151023/ENSG00000188316/ENSG00000170703/ENSG00000183833/ENSG00000197748/ENSG00000154099/ENSG00000179397/ENSG00000111834/ENSG00000188596/ENSG00000088727/ENSG00000163482/ENSG00000168589/ENSG00000163491/ENSG00000118997/ENSG00000129295/ENSG00000125337/ENSG00000115423/ENSG00000151746",29
"GO:0035082","GO:0035082","axoneme assembly","13/371","95/20772",1.42179690783058e-08,8.45969160159196e-06,7.66024263850477e-06,"ENSG00000160188/ENSG00000171811/ENSG00000181378/ENSG00000105792/ENSG00000152582/ENSG00000206530/ENSG00000183833/ENSG00000197748/ENSG00000154099/ENSG00000111834/ENSG00000163482/ENSG00000118997/ENSG00000129295",13
"GO:0016055","GO:0016055","Wnt signaling pathway","27/371","485/20772",2.10541221482563e-07,9.57937248706023e-05,8.67411260733067e-05,"ENSG00000104953/ENSG00000065717/ENSG00000163251/ENSG00000148737/ENSG00000106723/ENSG00000068885/ENSG00000187098/ENSG00000188906/ENSG00000164690/ENSG00000103449/ENSG00000173218/ENSG00000111087/ENSG00000182704/ENSG00000187123/ENSG00000146678/ENSG00000104964/ENSG00000162998/ENSG00000177283/ENSG00000070193/ENSG00000152284/ENSG00000075275/ENSG00000124766/ENSG00000269113/ENSG00000110492/ENSG00000164953/ENSG00000180730/ENSG00000107104",27
"GO:0198738","GO:0198738","cell-cell signaling by wnt","27/371","487/20772",2.28460296307858e-07,9.57937248706023e-05,8.67411260733067e-05,"ENSG00000104953/ENSG00000065717/ENSG00000163251/ENSG00000148737/ENSG00000106723/ENSG00000068885/ENSG00000187098/ENSG00000188906/ENSG00000164690/ENSG00000103449/ENSG00000173218/ENSG00000111087/ENSG00000182704/ENSG00000187123/ENSG00000146678/ENSG00000104964/ENSG00000162998/ENSG00000177283/ENSG00000070193/ENSG00000152284/ENSG00000075275/ENSG00000124766/ENSG00000269113/ENSG00000110492/ENSG00000164953/ENSG00000180730/ENSG00000107104",27
"GO:0001539","GO:0001539","cilium or flagellum-dependent cell motility","15/371","164/20772",2.68329761542303e-07,9.57937248706023e-05,8.67411260733067e-05,"ENSG00000171811/ENSG00000181378/ENSG00000105792/ENSG00000152582/ENSG00000206530/ENSG00000151023/ENSG00000188316/ENSG00000170703/ENSG00000197748/ENSG00000179397/ENSG00000111834/ENSG00000188596/ENSG00000088727/ENSG00000118997/ENSG00000129295",15
"GO:0060285","GO:0060285","cilium-dependent cell motility","15/371","164/20772",2.68329761542303e-07,9.57937248706023e-05,8.67411260733067e-05,"ENSG00000171811/ENSG00000181378/ENSG00000105792/ENSG00000152582/ENSG00000206530/ENSG00000151023/ENSG00000188316/ENSG00000170703/ENSG00000197748/ENSG00000179397/ENSG00000111834/ENSG00000188596/ENSG00000088727/ENSG00000118997/ENSG00000129295",15
