"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","clusters"
"ENSG00000127554",17.6370734252997,-0.163701792946206,0.182660663136952,-0.896207153389497,0.370142135878171,0.523177206598894,"GFER",NA
"ENSG00000127561",20.5138761563924,-1.07823908094555,0.162869484690069,-6.62026458177461,3.58556518329357e-11,4.79779190284453e-10,"SYNGR3",2
"ENSG00000127578",47.1630176081512,1.56258124276251,0.208602344987987,7.49071753173482,6.84980942619423e-14,1.18589648185142e-12,"WFIKKN1",1
"ENSG00000127580",28.9008972247466,0.181473666171748,0.132984586147976,1.36462180639354,0.172371947367761,0.29945364255107,"WDR24",NA
"ENSG00000127585",12.4030844550471,-0.720226126145747,0.221901292653558,-3.24570495977325,0.00117160193415047,0.00453483602892927,"FBXL16",NA
"ENSG00000127586",151.190112190112,-0.0496461763332695,0.0933289150146836,-0.53194849983479,0.594761664981958,0.721567278785689,"CHTF18",NA
"ENSG00000127589",4.75811964244233,-0.57062819308693,0.375389347559256,-1.52009692549108,0.128486617219012,0.23946483808737,"TUBBP1",NA
"ENSG00000127603",737.641575746673,0.264737080487246,0.0944563224612381,2.80274600565659,0.00506695566116688,0.0163695068331405,"MACF1",NA
"ENSG00000127616",1021.1070753377,0.0688937939972139,0.0401597834362283,1.71549216909035,0.0862550299044303,0.174921765792208,"SMARCA4",NA
"ENSG00000127663",141.529723351115,0.340773404425313,0.0654836547712082,5.20394601700124,1.95100702458688e-07,1.63134858108251e-06,"KDM4B",NA
"ENSG00000127666",7.09094719386474,0.69120973706555,0.270092966585229,2.55915489323723,0.0104926978456395,0.0307208223774166,"TICAM1",NA
"ENSG00000127720",9.85955433343185,1.07711062742012,0.254041572674224,4.23989906880865,2.23620311195836e-05,0.000129244845118559,"METTL25",1
