"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0044782","GO:0044782","cilium organization","30/369","410/20772",6.4871781550121e-11,2.39830976390797e-07,2.13530590428661e-07,"ENSG00000122417/ENSG00000170264/ENSG00000068885/ENSG00000135315/ENSG00000160188/ENSG00000118965/ENSG00000105792/ENSG00000162543/ENSG00000181378/ENSG00000171811/ENSG00000206530/ENSG00000110318/ENSG00000127328/ENSG00000188316/ENSG00000152582/ENSG00000196659/ENSG00000158716/ENSG00000204104/ENSG00000112981/ENSG00000032742/ENSG00000197748/ENSG00000111834/ENSG00000154099/ENSG00000156050/ENSG00000204852/ENSG00000118997/ENSG00000125354/ENSG00000183833/ENSG00000188596/ENSG00000164953",30
"GO:0060271","GO:0060271","cilium assembly","28/369","381/20772",2.60365296296428e-10,4.81285250203946e-07,4.28506463957331e-07,"ENSG00000122417/ENSG00000170264/ENSG00000068885/ENSG00000135315/ENSG00000160188/ENSG00000118965/ENSG00000105792/ENSG00000162543/ENSG00000181378/ENSG00000171811/ENSG00000206530/ENSG00000110318/ENSG00000127328/ENSG00000152582/ENSG00000196659/ENSG00000158716/ENSG00000204104/ENSG00000112981/ENSG00000032742/ENSG00000197748/ENSG00000111834/ENSG00000154099/ENSG00000204852/ENSG00000118997/ENSG00000125354/ENSG00000183833/ENSG00000188596/ENSG00000164953",28
"GO:0001578","GO:0001578","microtubule bundle formation","14/369","124/20772",4.53301746225648e-08,4.20974349558629e-05,3.74809387716878e-05,"ENSG00000160188/ENSG00000105792/ENSG00000077274/ENSG00000181378/ENSG00000171811/ENSG00000206530/ENSG00000170703/ENSG00000152582/ENSG00000167566/ENSG00000197748/ENSG00000111834/ENSG00000154099/ENSG00000118997/ENSG00000183833",14
"GO:0016055","GO:0016055","Wnt signaling pathway","28/369","485/20772",5.22300980803673e-08,4.20974349558629e-05,3.74809387716878e-05,"ENSG00000065717/ENSG00000104953/ENSG00000163251/ENSG00000148737/ENSG00000103449/ENSG00000111087/ENSG00000187098/ENSG00000068885/ENSG00000164690/ENSG00000188906/ENSG00000106723/ENSG00000177283/ENSG00000182704/ENSG00000173218/ENSG00000104964/ENSG00000187123/ENSG00000146678/ENSG00000070193/ENSG00000180730/ENSG00000075275/ENSG00000162998/ENSG00000269113/ENSG00000110492/ENSG00000152284/ENSG00000101311/ENSG00000124766/ENSG00000107104/ENSG00000164953",28
"GO:0198738","GO:0198738","cell-cell signaling by wnt","28/369","487/20772",5.69345887961359e-08,4.20974349558629e-05,3.74809387716878e-05,"ENSG00000065717/ENSG00000104953/ENSG00000163251/ENSG00000148737/ENSG00000103449/ENSG00000111087/ENSG00000187098/ENSG00000068885/ENSG00000164690/ENSG00000188906/ENSG00000106723/ENSG00000177283/ENSG00000182704/ENSG00000173218/ENSG00000104964/ENSG00000187123/ENSG00000146678/ENSG00000070193/ENSG00000180730/ENSG00000075275/ENSG00000162998/ENSG00000269113/ENSG00000110492/ENSG00000152284/ENSG00000101311/ENSG00000124766/ENSG00000107104/ENSG00000164953",28
"GO:0003341","GO:0003341","cilium movement","17/369","202/20772",1.335988230228e-07,8.23191414525487e-05,7.32918455425081e-05,"ENSG00000105792/ENSG00000181378/ENSG00000171811/ENSG00000206530/ENSG00000170703/ENSG00000188316/ENSG00000152582/ENSG00000112981/ENSG00000151023/ENSG00000197748/ENSG00000111834/ENSG00000154099/ENSG00000088727/ENSG00000118997/ENSG00000183833/ENSG00000188596/ENSG00000179397",17
"GO:0030111","GO:0030111","regulation of Wnt signaling pathway","22/369","351/20772",3.66403575449777e-07,0.000177484573520616,0.000158021229559947,"ENSG00000065717/ENSG00000104953/ENSG00000148737/ENSG00000103449/ENSG00000111087/ENSG00000068885/ENSG00000164690/ENSG00000188906/ENSG00000106723/ENSG00000182704/ENSG00000104964/ENSG00000187123/ENSG00000146678/ENSG00000070193/ENSG00000180730/ENSG00000162998/ENSG00000269113/ENSG00000110492/ENSG00000152284/ENSG00000101311/ENSG00000124766/ENSG00000107104",22
"GO:0035270","GO:0035270","endocrine system development","14/369","147/20772",3.84061830718131e-07,0.000177484573520616,0.000158021229559947,"ENSG00000125798/ENSG00000103449/ENSG00000111087/ENSG00000178919/ENSG00000164690/ENSG00000164093/ENSG00000070193/ENSG00000010310/ENSG00000136352/ENSG00000110492/ENSG00000124766/ENSG00000114315/ENSG00000134853/ENSG00000138083",14
"GO:0035082","GO:0035082","axoneme assembly","11/369","95/20772",9.86196237304649e-07,0.00040510749881281,0.000360682530298437,"ENSG00000160188/ENSG00000105792/ENSG00000181378/ENSG00000171811/ENSG00000206530/ENSG00000152582/ENSG00000197748/ENSG00000111834/ENSG00000154099/ENSG00000118997/ENSG00000183833",11
"GO:0007018","GO:0007018","microtubule-based movement","24/369","437/20772",1.16774481180515e-06,0.000431715256924363,0.000384372423843652,"ENSG00000068885/ENSG00000118965/ENSG00000105792/ENSG00000181378/ENSG00000171811/ENSG00000206530/ENSG00000170703/ENSG00000188316/ENSG00000152582/ENSG00000196659/ENSG00000204104/ENSG00000112981/ENSG00000151023/ENSG00000032742/ENSG00000197748/ENSG00000111834/ENSG00000154099/ENSG00000125337/ENSG00000151746/ENSG00000088727/ENSG00000118997/ENSG00000183833/ENSG00000188596/ENSG00000179397",24
