"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","lineage"
"ENSG00000126249",37.5538463617958,-0.171840513654138,0.141889462122215,-1.21108721594931,0.22586198042046,0.385549020678719,"PDCD2L","exclusive"
"ENSG00000126254",221.293657227917,-0.170278785945765,0.0823364052637495,-2.06808622990411,0.038631915314446,0.10180122593332,"RBM42","exclusive"
"ENSG00000126259",28.7621719826755,-0.71571704083466,0.277143194642916,-2.58248102305677,0.0098092756748151,0.0330647954431027,"KIRREL2","exclusive"
"ENSG00000126261",389.547316724631,-0.0877550026990637,0.0533396054676389,-1.64521281943686,0.0999259307905022,0.212803326995962,"UBA2","exclusive"
"ENSG00000126267",724.105817195337,-0.220580425348539,0.0930307362873184,-2.37104890438889,0.0177376839475321,0.0542272860230859,"COX6B1","exclusive"
"ENSG00000126351",34.4960712830942,0.148443660707812,0.133693300637902,1.11032983701899,0.266856920347953,0.433160569264522,"THRA","exclusive"
"ENSG00000126353",4.57399609537973,-5.12634088038744,0.951518109498279,-5.3875389540305,7.14289976988448e-08,8.84552532080785e-07,"CCR7","common"
"ENSG00000126391",50.1376356480789,0.141991687820484,0.118124495236606,1.20205117097916,0.229343702995362,0.39020459228326,"FRMD8","exclusive"
"ENSG00000126432",183.969724261828,-0.236197003158094,0.133935228919597,-1.76351662712942,0.077813395478819,0.17591857784117,"PRDX5","exclusive"
"ENSG00000126453",97.1787047516087,-0.332534959108441,0.111562813190667,-2.98069714807318,0.00287593054065784,0.0119702060150334,"BCL2L12","exclusive"
"ENSG00000126456",91.0765359334631,-0.29481820696938,0.100103640617766,-2.94512971905895,0.0032281928818931,0.0131726113472683,"IRF3","exclusive"
"ENSG00000126457",115.074570478066,0.111209902649776,0.141312326606518,0.78697948947821,0.431293872924621,0.600827906853875,"PRMT1","exclusive"
"ENSG00000126458",38.6153857495184,-0.569849349992959,0.23374398287475,-2.43792093804745,0.0147720044355877,0.0465647184369578,"RRAS","exclusive"
"ENSG00000126461",42.5595267691964,0.045913405603711,0.279924590072619,0.164020622810594,0.869714909016784,0.925153325625831,"SCAF1","exclusive"
"ENSG00000126464",8.95897624716922,0.17605037703883,0.301255403794837,0.584389109111963,0.558958552366222,0.707764453909956,"PRR12","exclusive"
"ENSG00000126522",19.6516630471571,-0.241384791705224,0.258953662607356,-0.932154383432025,0.351256746135352,0.521863578872287,"ASL","exclusive"
"ENSG00000126524",143.396937801643,0.0946130110105552,0.122146231561307,0.77458804746725,0.43858312232031,0.607095717191486,"SBDS","exclusive"
"ENSG00000126561",9.02703819864731,0.54371300501354,0.358835002116994,1.51521730546305,0.129717381981141,0.258161655006872,"STAT5A","exclusive"
"ENSG00000126562",6.16075153575034,-0.274182250964626,0.310084813781964,-0.884216958646087,0.376579105430533,0.547021696959806,"WNK4","exclusive"
